,time,flux,cad
0,1738.6506031541392,1.00992936828882,120.0
1,1738.6519919990963,1.01084046876332,120.0
2,1738.6533808438207,1.00922022654826,120.0
3,1738.6547696887776,1.00971545952542,120.0
4,1738.6561585337342,1.01025581179078,120.0
5,1738.6575473784587,1.00956640362089,120.0
6,1738.658936223416,1.0090018317914,120.0
7,1738.6603250681408,1.00967720570042,120.0
8,1738.6617139130983,1.00963568813227,120.0
9,1738.6631027580554,1.00981866268377,120.0
10,1738.6644916030127,1.00944542457838,120.0
11,1738.6658804477368,1.00971469313295,120.0
12,1738.6672692926932,1.00935941955997,120.0
13,1738.6686581376507,1.01028504990281,120.0
14,1738.670046982608,1.01025221303407,120.0
15,1738.6714358275656,1.00977791021699,120.0
16,1738.672824672523,1.01013818167186,120.0
17,1738.6742135174802,1.00980634008816,120.0
18,1738.6756023624375,1.00973847896179,120.0
19,1738.6769912073944,1.00919524350917,120.0
20,1738.678380052351,1.00972717471314,120.0
21,1738.6797688973083,1.00904540113791,120.0
22,1738.6811577422664,1.0095324350361,120.0
23,1738.6825465872244,1.00992747217656,120.0
24,1738.6839354321817,1.01014838920183,120.0
25,1738.685324277372,1.00996463097903,120.0
26,1738.6867131223287,1.00986765985715,120.0
27,1738.688101967285,1.00891448831191,120.0
28,1738.6894908122429,1.0093466673691,120.0
29,1738.6908796574328,1.00946481218335,120.0
30,1738.6922685023903,1.00949262339132,120.0
31,1738.6936573475807,1.0096154045345,120.0
32,1738.6950461925378,1.00988553130605,120.0
33,1738.6964350374951,1.00999958360491,120.0
34,1738.6978238826848,1.00899568732465,120.0
35,1738.6992127276415,1.01039875190309,120.0
36,1738.7006015728318,1.00964107929912,120.0
37,1738.7019904180215,1.00958979823699,120.0
38,1738.7033792629793,1.00989739503403,120.0
39,1738.7047681081692,1.00900100502395,120.0
40,1738.7061569533596,1.00902910824767,120.0
41,1738.7075457983171,1.00984347217198,120.0
42,1738.7089346435066,1.00972731645858,120.0
43,1738.710323488696,1.00922994918953,120.0
44,1738.711712333886,1.00965855955626,120.0
45,1738.7131011788435,1.00942941003034,120.0
46,1738.714490024034,1.00952596290338,120.0
47,1738.7158788692238,1.00949847845738,120.0
48,1738.7172677144142,1.00886194491932,120.0
49,1738.7186565596037,1.00963791060663,120.0
50,1738.7200454047932,1.00962810389717,120.0
51,1738.7214342499835,1.0102107609574,120.0
52,1738.7228230951735,1.01040052820564,120.0
53,1738.7242119403638,1.00892192384551,120.0
54,1738.725600785554,1.00947802619221,120.0
55,1738.726989630744,1.00924531927763,120.0
56,1738.728378476167,1.01016954833219,120.0
57,1738.7297673213568,1.01000634334339,120.0
58,1738.7311561665463,1.00962119640027,120.0
59,1738.7325450117364,1.00927686982255,120.0
60,1738.7339338571594,1.0093538392286,120.0
61,1738.7353227023495,1.00941352602816,120.0
62,1738.7367115475397,1.01068169414556,120.0
63,1738.738100392963,1.00989050290717,120.0
64,1738.739489238153,1.00941411922247,120.0
65,1738.7408780833427,1.0108274364239,120.0
66,1738.742266928765,1.00959294915866,120.0
67,1738.7436557739547,1.00981221610696,120.0
68,1738.745044619378,1.00923618954803,120.0
69,1738.7464334648012,1.00898654560327,120.0
70,1738.7478223099913,1.01022864747788,120.0
71,1738.7492111554143,1.00924856465567,120.0
72,1738.7506000006044,1.00907998337754,120.0
73,1738.7519888460267,1.00917933724298,120.0
74,1738.7533776914493,1.00965306978115,120.0
75,1738.7547665368722,1.01023872927027,120.0
76,1738.7561553820626,1.00989630150046,120.0
77,1738.7575442274851,1.00938609253974,120.0
78,1738.7589330729083,1.00922409609561,120.0
79,1738.7603219183316,1.0088435016825,120.0
80,1738.761710763754,1.01030727548992,120.0
81,1738.7630996091764,1.00892817682917,120.0
82,1738.7644884545991,1.00982098234934,120.0
83,1738.7658773000223,1.00959639328652,120.0
84,1738.7672661454455,1.00943901390693,120.0
85,1738.7686549908683,1.00925668109603,120.0
86,1738.7700438362915,1.00945114386844,120.0
87,1738.7714326817143,1.009673834413,120.0
88,1738.7728215271375,1.00942968024111,120.0
89,1738.7742103725607,1.00878118913814,120.0
90,1738.7755992179834,1.0098606170566,120.0
91,1738.7769880634066,1.00945600995122,120.0
92,1738.7783769090624,1.00948549874352,120.0
93,1738.7797657544854,1.00920185451651,120.0
94,1738.7811545999086,1.00928337713068,120.0
95,1738.7825434455642,1.00900934176044,120.0
96,1738.7839322909865,1.00935445937204,120.0
97,1738.785321136409,1.00959167254206,120.0
98,1738.7867099820648,1.0092520230751,120.0
99,1738.788098827488,1.0096234295892,120.0
100,1738.7894876731436,1.00859180757949,120.0
101,1738.7908765185668,1.00893074802313,120.0
102,1738.7922653642227,1.00952724173753,120.0
103,1738.7936542096452,1.00950268196902,120.0
104,1738.7950430553003,1.00970994319628,120.0
105,1738.796431900956,1.00854974492697,120.0
106,1738.797820746379,1.00893654340644,120.0
107,1738.799209592035,1.00888535715176,120.0
108,1738.8005984376907,1.00882454007344,120.0
109,1738.801987283114,1.00903685604526,120.0
110,1738.8033761287695,1.0093137299282,120.0
111,1738.8047649744246,1.00860436665092,120.0
112,1738.80615382008,1.00924303971403,120.0
113,1738.8075426657358,1.00862788030194,120.0
114,1738.8089315113918,1.0085442425437,120.0
115,1738.8103203568146,1.0091998320842,120.0
116,1738.8117092024706,1.01087928256789,120.0
117,1738.8130980481267,1.00933064580506,120.0
118,1738.8144868937823,1.00899174328238,120.0
119,1738.8158757394372,1.00913076717192,120.0
120,1738.8172645850923,1.00853553379341,120.0
121,1738.8186534309812,1.00894608377288,120.0
122,1738.8200422766374,1.00930833396356,120.0
123,1738.821431122293,1.00816988876148,120.0
124,1738.822819967949,1.00912650102074,120.0
125,1738.8242088136046,1.00849473567803,120.0
126,1738.8255976592607,1.00885177613786,120.0
127,1738.8269865051486,1.00849185751594,120.0
128,1738.8283753508035,1.00839521964845,120.0
129,1738.8297641964596,1.00843402221258,120.0
130,1738.8311530423482,1.00965109397454,120.0
131,1738.8325418880042,1.00839030800141,120.0
132,1738.8339307336603,1.00945775367764,120.0
133,1738.8353195795487,1.00825653297437,120.0
134,1738.8367084252038,1.00945538602793,120.0
135,1738.838097271092,1.00789855079702,120.0
136,1738.8394861167478,1.00895608073036,120.0
137,1738.8408749626367,1.00934920209074,120.0
138,1738.842263808525,1.00871950704168,120.0
139,1738.8436526541811,1.00931106612913,120.0
140,1738.8450415000696,1.00889286648353,120.0
141,1738.8464303457256,1.00846859911996,120.0
142,1738.8478191916136,1.00808175335373,120.0
143,1738.8492080375015,1.00897764611328,120.0
144,1738.8505968833904,1.00861806705957,120.0
145,1738.851985729046,1.00897978400387,120.0
146,1738.8533745749348,1.00796926958726,120.0
147,1738.8547634208237,1.00999150231541,120.0
148,1738.856152266712,1.00915328614136,120.0
149,1738.8575411126008,1.00861500481862,120.0
150,1738.8589299584887,1.00893971399939,120.0
151,1738.860318804377,1.00826531355362,120.0
152,1738.8617076502655,1.0088390073698,120.0
153,1738.863096496154,1.00838022343736,120.0
154,1738.8644853420435,1.00850093694436,120.0
155,1738.8658741879333,1.00809634370301,120.0
156,1738.8672630338217,1.00892371820749,120.0
157,1738.8686518797097,1.0086618465649,120.0
158,1738.8700407255976,1.00814590514111,120.0
159,1738.8714295714865,1.00817199455902,120.0
160,1738.8728184173751,1.00840745573171,120.0
161,1738.8742072634966,1.00910819781474,120.0
162,1738.8755961093855,1.00773119252121,120.0
163,1738.8769849552739,1.00855795095406,120.0
164,1738.8783738013956,1.00884677940812,120.0
165,1738.8811514931715,1.00893628063006,120.0
166,1738.8825403392932,1.00869693042893,120.0
167,1738.8839291851816,1.00927433794402,120.0
168,1738.8853180310705,1.00769500122834,120.0
169,1738.886706877192,1.00809463542574,120.0
170,1738.8880957230806,1.0083462028364,120.0
171,1738.8894845692023,1.00851339900513,120.0
172,1738.890873415323,1.00757742481578,120.0
173,1738.892262261211,1.00893972790166,120.0
174,1738.8936511073327,1.00891427470196,120.0
175,1738.8950399532212,1.00835082873669,120.0
176,1738.8964287993429,1.0076546781424,120.0
177,1738.8978176454643,1.00863546883881,120.0
178,1738.8992064915858,1.00815408243271,120.0
179,1738.9005953374747,1.00769399140615,120.0
180,1738.9019841835955,1.00835334126297,120.0
181,1738.9033730297162,1.00886979208048,120.0
182,1738.9047618758375,1.00809943092628,120.0
183,1738.9061507219592,1.00883209192696,120.0
184,1738.907539567848,1.007454813367,120.0
185,1738.9089284139693,1.00813316852185,120.0
186,1738.910317260091,1.00812909619914,120.0
187,1738.9117061062118,1.0077971139673,120.0
188,1738.9130949523324,1.00792370313998,120.0
189,1738.9144837984543,1.00767435335091,120.0
190,1738.9158726445755,1.00835771733022,120.0
191,1738.91726149093,1.00851767153011,120.0
192,1738.9186503370515,1.0076857231371,120.0
193,1738.920039183173,1.00814961468218,120.0
194,1738.9214280292947,1.00871194459328,120.0
195,1738.9228168754155,1.00885278580733,120.0
196,1738.9242057215363,1.00797083352364,120.0
197,1738.9255945678908,1.00791989945194,120.0
198,1738.926983414012,1.00736871369752,120.0
199,1738.9283722601335,1.00750152426463,120.0
200,1738.929761106255,1.00753860541394,120.0
201,1738.9311499526095,1.00830355586714,120.0
202,1738.9325387987312,1.00806929762134,120.0
203,1738.9339276450849,1.00853649946817,120.0
204,1738.9353164912056,1.00731259456384,120.0
205,1738.9367053375595,1.00820660510829,120.0
206,1738.9380941836814,1.00726149207929,120.0
207,1738.939483030036,1.00765679880732,120.0
208,1738.9408718761572,1.0082717332725,120.0
209,1738.9422607225115,1.00772494724889,120.0
210,1738.9436495686332,1.0081402826253,120.0
211,1738.945038414987,1.0080462639148,120.0
212,1738.9464272613407,1.00863623011904,120.0
213,1738.947816107462,1.00850929161312,120.0
214,1738.9492049538164,1.00779959087137,120.0
215,1738.9505938001707,1.0078133788072,120.0
216,1738.9519826462922,1.00794672966839,120.0
217,1738.9533714926467,1.00834418010672,120.0
218,1738.9547603390004,1.00802637735494,120.0
219,1738.9561491853544,1.00815586893086,120.0
220,1738.9575380317096,1.00859614589862,120.0
221,1738.958926878064,1.00682205529134,120.0
222,1738.9603157244185,1.00822694090517,120.0
223,1738.9617045707723,1.0077931530751,120.0
224,1738.963093417127,1.00761819505473,120.0
225,1738.9644822634812,1.00755889713303,120.0
226,1738.9658711098352,1.00733402561628,120.0
227,1738.9672599561889,1.00805147712989,120.0
228,1738.9686488025427,1.00773619847534,120.0
229,1738.9700376488975,1.00704737839536,120.0
230,1738.971426495252,1.00829764092829,120.0
231,1738.972815341606,1.00735386153514,120.0
232,1738.9742041879604,1.00762857255466,120.0
233,1738.9755930343147,1.00743667062264,120.0
234,1738.9769818809011,1.00748819557026,120.0
235,1738.9783707272552,1.00745402077363,120.0
236,1738.9797595736093,1.00792825014075,120.0
237,1738.9811484201966,1.00705837264615,120.0
238,1738.9825372665507,1.00744383386563,120.0
239,1738.9839261129052,1.00771017723693,120.0
240,1738.9853149594926,1.00786629377621,120.0
241,1738.9867038058467,1.00769906595377,120.0
242,1738.9880926524331,1.00703882462501,120.0
243,1738.9894814987867,1.0081163522473,120.0
244,1738.990870345374,1.00736790622138,120.0
245,1738.9922591917286,1.00736321936544,120.0
246,1738.9936480383155,1.0079722661845,120.0
247,1738.99503688467,1.0078040072568,120.0
248,1738.9964257312572,1.00756618987247,120.0
249,1738.997814577611,1.00793110401601,120.0
250,1738.9992034241975,1.00801666612366,120.0
251,1739.0005922707844,1.00801539926618,120.0
252,1739.0019811173715,1.00676071660648,120.0
253,1739.003369963726,1.00770673660361,120.0
254,1739.0047588103132,1.00746780931531,120.0
255,1739.0061476569003,1.00711497460105,120.0
256,1739.0075365034875,1.00736763200189,120.0
257,1739.008925349841,1.00809184464766,120.0
258,1739.0103141964275,1.00749669947035,120.0
259,1739.011703043015,1.00744351361905,120.0
260,1739.0130918896023,1.00936693572339,120.0
261,1739.0144807361892,1.00784725337587,120.0
262,1739.0158695827763,1.0077211926556,120.0
263,1739.0172584293637,1.00794857911465,120.0
264,1739.0186472759508,1.00712432619188,120.0
265,1739.0200361225372,1.00746923249162,120.0
266,1739.0214249691237,1.0079700999938,120.0
267,1739.022813815711,1.00709662675635,120.0
268,1739.025591509118,1.00745834514922,120.0
269,1739.0269803557055,1.00763277576316,120.0
270,1739.0283692022924,1.00728049049539,120.0
271,1739.0297580488796,1.00844363802514,120.0
272,1739.0311468954662,1.00800957269109,120.0
273,1739.0325357422855,1.00782863785937,120.0
274,1739.0339245888729,1.00715398402729,120.0
275,1739.0353134354596,1.00786442229009,120.0
276,1739.03670228228,1.00796705988068,120.0
277,1739.038091128867,1.00662570976054,120.0
278,1739.039479975687,1.00777138113652,120.0
279,1739.0408688222744,1.00808030685769,120.0
280,1739.0422576688609,1.0070447669715,120.0
281,1739.04364651568,1.00673223593574,120.0
282,1739.0450353622675,1.00703603427781,120.0
283,1739.0464242090873,1.00788228230633,120.0
284,1739.047813055675,1.00728757641674,120.0
285,1739.049201902496,1.00743469784191,120.0
286,1739.050590749316,1.00807623103641,120.0
287,1739.0519795959024,1.00805314398209,120.0
288,1739.0533684427216,1.00720451660719,120.0
289,1739.0547572895418,1.00713730612507,120.0
290,1739.0561461361287,1.0077824862167,120.0
291,1739.0575349829487,1.00805983355623,120.0
292,1739.0589238297691,1.00766826960177,120.0
293,1739.0603126765889,1.00772689342574,120.0
294,1739.0617015231762,1.00711896134466,120.0
295,1739.0630903699955,1.0071756712397,120.0
296,1739.0644792168148,1.00702514363871,120.0
297,1739.0658680636348,1.00708680601668,120.0
298,1739.0672569104547,1.00751448923621,120.0
299,1739.068645757275,1.00693804576322,120.0
300,1739.0700346040949,1.00777237084618,120.0
301,1739.0714234509148,1.00731808971565,120.0
302,1739.072812297735,1.00687514777336,120.0
303,1739.0742011445543,1.00713244997111,120.0
304,1739.0755899913736,1.00684732566157,120.0
305,1739.0769788381936,1.00747633635235,120.0
306,1739.0783676850135,1.00671934199322,120.0
307,1739.0797565318337,1.00724185476207,120.0
308,1739.0811453786534,1.0066345154737,120.0
309,1739.0825342257065,1.00632925079254,120.0
310,1739.0839230725267,1.00702954547471,120.0
311,1739.085311919346,1.00708318386315,120.0
312,1739.0867007661652,1.00744988245786,120.0
313,1739.0880896132176,1.00645337874595,120.0
314,1739.089478460038,1.00709699692102,120.0
315,1739.090867306858,1.00651078454225,120.0
316,1739.0922561539107,1.00723787334738,120.0
317,1739.0936450007307,1.00723209822184,120.0
318,1739.0950338475502,1.00696726602427,120.0
319,1739.0964226946023,1.00819226148034,120.0
320,1739.0978115414223,1.00685523945543,120.0
321,1739.099200388475,1.00700036902245,120.0
322,1739.1005892352953,1.007300303425,120.0
323,1739.1019780823478,1.00682359941788,120.0
324,1739.103366929168,1.00737373262279,120.0
325,1739.104755776221,1.00639602992047,120.0
326,1739.1061446232732,1.00605021865894,120.0
327,1739.1075334700924,1.00711456671752,120.0
328,1739.108922317145,1.00697240226327,120.0
329,1739.110311164198,1.0063729184222,120.0
330,1739.1117000110182,1.00645473626506,120.0
331,1739.1130888580708,1.00662231879572,120.0
332,1739.1144777051238,1.00738894013626,120.0
333,1739.1158665521766,1.00742575748549,120.0
334,1739.117255398996,1.00762307267505,120.0
335,1739.1186442460482,1.00724672599071,120.0
336,1739.1200330931008,1.00699122177939,120.0
337,1739.1214219401538,1.00733571461525,120.0
338,1739.1228107872066,1.00633196944963,120.0
339,1739.126977328365,1.00677578419042,120.0
340,1739.128366175417,1.0064693295622,120.0
341,1739.1297550224695,1.00643602377599,120.0
342,1739.1311438695222,1.00603435446258,120.0
343,1739.1325327165753,1.0067332924942,120.0
344,1739.1339215636278,1.00620787303274,120.0
345,1739.1353104106809,1.00753029708196,120.0
346,1739.1366992577337,1.0069440089765,120.0
347,1739.1380881047871,1.0069815022334,120.0
348,1739.142254646178,1.00745939474425,120.0
349,1739.143643493231,1.0064779241278,120.0
350,1739.1450323405163,1.00599007613482,120.0
351,1739.146421187569,1.00681648093958,120.0
352,1739.147810034622,1.00711698643297,120.0
353,1739.1491988819075,1.00670856721684,120.0
354,1739.1505877289599,1.00680350406383,120.0
355,1739.151976576012,1.0061558611268,120.0
356,1739.1533654232978,1.00658394464917,120.0
357,1739.1547542703504,1.00679744788798,120.0
358,1739.1561431176362,1.00593018953673,120.0
359,1739.1575319646893,1.00676313877738,120.0
360,1739.1589208119747,1.00624796235633,120.0
361,1739.1603096590268,1.0064739963865,120.0
362,1739.1616985063115,1.00576876017604,120.0
363,1739.1630873535976,1.00605610099164,120.0
364,1739.1644762006506,1.00649851694065,120.0
365,1739.165865047936,1.00598332452307,120.0
366,1739.167253894989,1.00643802781648,120.0
367,1739.1686427422746,1.00563644680407,120.0
368,1739.1700315895603,1.00713624665323,120.0
369,1739.1714204368452,1.00665111909614,120.0
370,1739.172809283897,1.00563732797376,120.0
371,1739.1741981311832,1.00587649369,120.0
372,1739.1755869784688,1.00622084935143,120.0
373,1739.1769758257544,1.00547924389281,120.0
374,1739.1783646730403,1.00637466865345,120.0
375,1739.1797535203257,1.00546018531258,120.0
376,1739.1811423673787,1.00568991223859,120.0
377,1739.1825312146636,1.00600151837692,120.0
378,1739.1839200619484,1.0063103156499,120.0
379,1739.1853089092344,1.0058300646492,120.0
380,1739.1866977565198,1.00605678301221,120.0
381,1739.1880866038057,1.00647976446143,120.0
382,1739.1894754510913,1.00623455620945,120.0
383,1739.1908642983767,1.00681305135206,120.0
384,1739.1922531458956,1.00557650762904,120.0
385,1739.1936419931803,1.00691173055957,120.0
386,1739.1950308404655,1.00677338821798,120.0
387,1739.1964196877511,1.00522129622417,120.0
388,1739.1978085350368,1.00522798259192,120.0
389,1739.1991973823226,1.00591594707112,120.0
390,1739.2005862298408,1.0052987969478,120.0
391,1739.2019750771267,1.00575159445467,120.0
392,1739.2033639244123,1.00581553045471,120.0
393,1739.2047527719303,1.00517039187041,120.0
394,1739.2061416192153,1.00571258227167,120.0
395,1739.2075304665007,1.00569677279077,120.0
396,1739.208919314019,1.00633652660963,120.0
397,1739.2103081613052,1.00590219233776,120.0
398,1739.2116970085904,1.00582468212901,120.0
399,1739.2130858561093,1.00615433468178,120.0
400,1739.2144747033942,1.00558572410061,120.0
401,1739.215863550912,1.00625185196317,120.0
402,1739.2172523981978,1.00462120487117,120.0
403,1739.218641245716,1.00538978032763,120.0
404,1739.220030093002,1.00496712733948,120.0
405,1739.2214189405204,1.00574061950102,120.0
406,1739.2228077880388,1.00554367949643,120.0
407,1739.2241966353247,1.00520135165489,120.0
408,1739.2255854828425,1.00510038865847,120.0
409,1739.2269743303602,1.00580201551169,120.0
410,1739.2283631776459,1.00485212954964,120.0
411,1739.2297520251652,1.00581896048502,120.0
412,1739.2311408726844,1.00589324296189,120.0
413,1739.2325297202024,1.00560331702924,120.0
414,1739.2339185674884,1.00553018702918,120.0
415,1739.235307415007,1.00514422473412,120.0
416,1739.236696262525,1.00499345770698,120.0
417,1739.2380851100427,1.00522941067746,120.0
418,1739.239473957561,1.00548479364429,120.0
419,1739.2408628050796,1.00628786913626,120.0
420,1739.242251652598,1.00635947387301,120.0
421,1739.2436405001165,1.00534391921432,120.0
422,1739.2450293476352,1.0053238435526,120.0
423,1739.2464181951534,1.00521651792995,120.0
424,1739.2478070426714,1.00478193252935,120.0
425,1739.2491958901894,1.00507502786225,120.0
426,1739.2505847377076,1.00529080883026,120.0
427,1739.2519735852263,1.00550332117089,120.0
428,1739.2533624327443,1.00534238448151,120.0
429,1739.2547512802632,1.00543664850191,120.0
430,1739.256140127782,1.00571745840454,120.0
431,1739.2575289753,1.00529891327839,120.0
432,1739.2589178230508,1.00481394142133,120.0
433,1739.2603066705683,1.00571481845377,120.0
434,1739.2616955180872,1.00532801692236,120.0
435,1739.263084365606,1.00516455327278,120.0
436,1739.2644732133567,1.00515054073457,120.0
437,1739.2658620608756,1.00465121052198,120.0
438,1739.2672509083939,1.00522870915091,120.0
439,1739.2686397561451,1.00501267018631,120.0
440,1739.2700286036631,1.00510790602313,120.0
441,1739.2714174511807,1.00555132146752,120.0
442,1739.2728062989324,1.00565172103984,120.0
443,1739.274195146451,1.00500303819485,120.0
444,1739.275583994202,1.00499316968693,120.0
445,1739.2769728417209,1.00488757169604,120.0
446,1739.278361689472,1.00519763996183,120.0
447,1739.2797505369906,1.00520585372463,120.0
448,1739.2811393847412,1.00429104213279,120.0
449,1739.2825282322588,1.00492654182597,120.0
450,1739.2839170800105,1.00467808235216,120.0
451,1739.2853059277616,1.00431317885486,120.0
452,1739.2866947752802,1.00501201315035,120.0
453,1739.2880836230315,1.00525757499595,120.0
454,1739.2894724707828,1.00540833312694,120.0
455,1739.2908613183004,1.00486839558722,120.0
456,1739.2922501660512,1.00463885646421,120.0
457,1739.2936390138027,1.00499538119824,120.0
458,1739.295027861554,1.00484494172562,120.0
459,1739.2964167093053,1.00456532528746,120.0
460,1739.297805556824,1.00489744539553,120.0
461,1739.299194404575,1.00453445223553,120.0
462,1739.3005832523263,1.00424947329888,120.0
463,1739.3019721000771,1.0044741944932,120.0
464,1739.3033609478275,1.00497259184503,120.0
465,1739.3047497955793,1.00470174217891,120.0
466,1739.3061386433303,1.00536109767785,120.0
467,1739.3075274910818,1.00506847442461,120.0
468,1739.3089163388331,1.00478511726366,120.0
469,1739.3103051865844,1.00527966288033,120.0
470,1739.311694034336,1.00457834462758,120.0
471,1739.3130828820863,1.0050478552711,120.0
472,1739.3144717298371,1.00450425327208,120.0
473,1739.3158605775886,1.00505800418628,120.0
474,1739.3172494253397,1.00503099676847,120.0
475,1739.318638273324,1.00406890144932,120.0
476,1739.320027121075,1.00445855570816,120.0
477,1739.3214159688273,1.00456472649632,120.0
478,1739.3228048165795,1.00505008784201,120.0
479,1739.32419366433,1.00442438770368,120.0
480,1739.3255825123135,1.00452065320726,120.0
481,1739.3269713600648,1.00514033875333,120.0
482,1739.328360207816,1.00457714390416,120.0
483,1739.3297490558004,1.00504309601521,120.0
484,1739.3311379035515,1.00363934226841,120.0
485,1739.332526751303,1.00438737502925,120.0
486,1739.3339155992871,1.00471116957218,120.0
487,1739.335304447038,1.00401350586826,120.0
488,1739.3366932950214,1.00448642917725,120.0
489,1739.3380821427725,1.00449258979925,120.0
490,1739.3394709907568,1.00502692325785,120.0
491,1739.3422486864922,1.00349396759909,120.0
492,1739.3436375342435,1.00449197645587,120.0
493,1739.3450263822276,1.00423278649243,120.0
494,1739.346415230211,1.00443373500228,120.0
495,1739.3478040779619,1.00418500590878,120.0
496,1739.349192925946,1.00439264200001,120.0
497,1739.3505817736975,1.00462150212848,120.0
498,1739.3519706216814,1.00374002381221,120.0
499,1739.3533594696655,1.00402444062156,120.0
500,1739.35474831765,1.00462288859734,120.0
501,1739.3561371654012,1.00423493141585,120.0
502,1739.3575260133844,1.00396507838047,120.0
503,1739.358914861368,1.00358844040006,120.0
504,1739.3603037093524,1.00457401173433,120.0
505,1739.3616925573367,1.00428917429964,120.0
506,1739.3630814050875,1.00440093314041,120.0
507,1739.364470253072,1.00448849927195,120.0
508,1739.365859101056,1.00371306671095,120.0
509,1739.3672479490403,1.00399686630332,120.0
510,1739.3686367970236,1.00389661552103,120.0
511,1739.3700256450072,1.00411086268347,120.0
512,1739.3714144929916,1.00471739678728,120.0
513,1739.3728033409755,1.00386096640522,120.0
514,1739.3741921889598,1.00363869519027,120.0
515,1739.375581036944,1.00386651771075,120.0
516,1739.376969884928,1.0036956920992,120.0
517,1739.3783587329115,1.00383126354452,120.0
518,1739.379747580895,1.00341856427879,120.0
519,1739.381136429112,1.00384012506463,120.0
520,1739.3825252770964,1.00332722557502,120.0
521,1739.3839141250803,1.00393349370272,120.0
522,1739.3853029730647,1.00339693797488,120.0
523,1739.3866918210488,1.0035891036623,120.0
524,1739.3880806692655,1.00349880235697,120.0
525,1739.3894695172492,1.0034569608684,120.0
526,1739.3908583652324,1.00396023751561,120.0
527,1739.3922472134495,1.00413060584744,120.0
528,1739.3936360614339,1.00368641426249,120.0
529,1739.395024909418,1.00321986370753,120.0
530,1739.3964137576352,1.00348006392815,120.0
531,1739.397802605619,1.00330343986679,120.0
532,1739.3991914536034,1.00358271916374,120.0
533,1739.4005803018197,1.00340271097557,120.0
534,1739.401969149803,1.00335607139216,120.0
535,1739.404746846004,1.00376882485656,120.0
536,1739.4061356942211,1.00332469379971,120.0
537,1739.4075245422055,1.00364290391318,120.0
538,1739.4089133904224,1.00385229257837,120.0
539,1739.4103022386396,1.00392191803835,120.0
540,1739.411691086623,1.00305133529792,120.0
541,1739.41307993484,1.00396496011644,120.0
542,1739.414468782825,1.00366441343815,120.0
543,1739.4158576310415,1.00373143338885,120.0
544,1739.417246479259,1.00327593077704,120.0
545,1739.4186353274756,1.00328862206641,120.0
546,1739.42002417546,1.00388901503602,120.0
547,1739.4214130236771,1.00311730805238,120.0
548,1739.4228018718934,1.00442253556156,120.0
549,1739.4241907201097,1.00324908943212,120.0
550,1739.4255795680936,1.00263599439913,120.0
551,1739.4269684163107,1.00301763436837,120.0
552,1739.428357264528,1.00354469862174,120.0
553,1739.4297461127446,1.00256795814269,120.0
554,1739.4311349609618,1.00346870091823,120.0
555,1739.4325238091787,1.00290995915347,120.0
556,1739.4339126573952,1.00302384952762,120.0
557,1739.4353015056115,1.00281831660403,120.0
558,1739.4366903538282,1.00341389619923,120.0
559,1739.4380792020454,1.00301725227886,120.0
560,1739.4394680502623,1.0035552402152,120.0
561,1739.4408568984793,1.00290007475739,120.0
562,1739.4422457466965,1.00334386596642,120.0
563,1739.4436345949132,1.00257347435068,120.0
564,1739.4450234431295,1.00328138756207,120.0
565,1739.446412291346,1.00352381167697,120.0
566,1739.447801139563,1.00272565260985,120.0
567,1739.449189988013,1.00302842391069,120.0
568,1739.4505788362296,1.00351287915844,120.0
569,1739.4519676844468,1.00280013271354,120.0
570,1739.4533565326635,1.00265990738211,120.0
571,1739.4547453808807,1.00250145354257,120.0
572,1739.4561342293296,1.00347015375568,120.0
573,1739.457523077546,1.00244731515761,120.0
574,1739.4589119257632,1.00310596511875,120.0
575,1739.460300774213,1.00329432131178,120.0
576,1739.46168962243,1.00273050175961,120.0
577,1739.4630784706471,1.00301419622769,120.0
